Core, 0
Cumulative Cycles, 27952788            
Cumulative Instructions, 20000000            
Cumulative IPC, 0.71549
Periodic Cycles, 12734723            
Periodic Instructions, 9999997             
Periodic IPC, 0.78525

MISS_WAIT_TIME_count,   27552944780
MISS_WAIT_TIME_total_count,   40570020858

ICACHE_STAGE_MISS_count,          1372
ICACHE_STAGE_MISS_total_count,          3607

ICACHE_CYCLE_count,      12734723
ICACHE_CYCLE_total_count,      27952788

TCACHE_CYCLE_count,             0
TCACHE_CYCLE_total_count,             0

ICACHE_CYCLE_ONPATH_count,      10257588
ICACHE_CYCLE_ONPATH_pct,       80.548
ICACHE_CYCLE_ONPATH_total_count,      23569752
ICACHE_CYCLE_ONPATH_total_pct,       84.320

ICACHE_CYCLE_OFFPATH_count,       2477135
ICACHE_CYCLE_OFFPATH_pct,       19.452
ICACHE_CYCLE_OFFPATH_total_count,       4383036
ICACHE_CYCLE_OFFPATH_total_pct,       15.680
ICACHE_CYCLE_OFFPATH_sum_count,      12734723
ICACHE_CYCLE_OFFPATH_sum_pct,      100.000
ICACHE_CYCLE_OFFPATH_sum_total_count,      27952788
ICACHE_CYCLE_OFFPATH_sum_total_pct,      100.000
ICACHE_CYCLE_OFFPATH_mean,         0.19
ICACHE_CYCLE_OFFPATH_stddev,         0.37
ICACHE_CYCLE_OFFPATH_total_mean,         0.16
ICACHE_CYCLE_OFFPATH_total_stddev,         0.34

FETCH_ON_PATH_count,       2922657
FETCH_ON_PATH_pct,       83.086
FETCH_ON_PATH_total_count,       5836660
FETCH_ON_PATH_total_pct,       84.073

FETCH_OFF_PATH_count,        594960
FETCH_OFF_PATH_pct,       16.914
FETCH_OFF_PATH_total_count,       1105731
FETCH_OFF_PATH_total_pct,       15.927
FETCH_OFF_PATH_sum_count,       3517617
FETCH_OFF_PATH_sum_pct,      100.000
FETCH_OFF_PATH_sum_total_count,       6942391
FETCH_OFF_PATH_sum_total_pct,      100.000
FETCH_OFF_PATH_mean,         0.17
FETCH_OFF_PATH_stddev,         0.35
FETCH_OFF_PATH_total_mean,         0.16
FETCH_OFF_PATH_total_stddev,         0.34

FETCHED_OPS_ON_PATH_count,             0
FETCHED_OPS_ON_PATH_pct,         -nan
FETCHED_OPS_ON_PATH_total_count,             0
FETCHED_OPS_ON_PATH_total_pct,         -nan

FETCHED_OPS_OFF_PATH_count,             0
FETCHED_OPS_OFF_PATH_pct,         -nan
FETCHED_OPS_OFF_PATH_total_count,             0
FETCHED_OPS_OFF_PATH_total_pct,         -nan
FETCHED_OPS_OFF_PATH_sum_count,             0
FETCHED_OPS_OFF_PATH_sum_pct,         -nan
FETCHED_OPS_OFF_PATH_sum_total_count,             0
FETCHED_OPS_OFF_PATH_sum_total_pct,         -nan
