Core, 0
Cumulative Cycles, 16762630            
Cumulative Instructions, 20000000            
Cumulative IPC, 1.19313
Periodic Cycles, 8429495             
Periodic Instructions, 9999996             
Periodic IPC, 1.18631

POWER_STATS_BEGIN_count,             0
POWER_STATS_BEGIN_total_count,             0

POWER_TIME_count, 2634217187500
POWER_TIME_total_count, 5238321875000

POWER_CYCLE_count,       8429495
POWER_CYCLE_total_count,      16762630

POWER_ITLB_ACCESS_count,         44960
POWER_ITLB_ACCESS_total_count,         92665

POWER_DTLB_ACCESS_count,       1101545
POWER_DTLB_ACCESS_total_count,       2204110

POWER_ICACHE_ACCESS_count,         44960
POWER_ICACHE_ACCESS_total_count,         92665

POWER_ICACHE_MISS_count,            98
POWER_ICACHE_MISS_total_count,           295

POWER_BTB_READ_count,             0
POWER_BTB_READ_total_count,             0

POWER_BTB_WRITE_count,         11040
POWER_BTB_WRITE_total_count,         23330

POWER_ROB_READ_count,      11788756
POWER_ROB_READ_total_count,      23583634

POWER_ROB_WRITE_count,      11788756
POWER_ROB_WRITE_total_count,      23583634

POWER_RENAME_READ_count,      23577512
POWER_RENAME_READ_total_count,      47167268

POWER_RENAME_WRITE_count,      11788756
POWER_RENAME_WRITE_total_count,      23583634

POWER_FP_RENAME_READ_count,             0
POWER_FP_RENAME_READ_total_count,             0

POWER_FP_RENAME_WRITE_count,             0
POWER_FP_RENAME_WRITE_total_count,             0

POWER_FUNCTION_CALL_count,         79558
POWER_FUNCTION_CALL_total_count,        157944

POWER_INST_WINDOW_READ_count,      11788756
POWER_INST_WINDOW_READ_total_count,      23583634

POWER_INST_WINDOW_WRITE_count,      11788756
POWER_INST_WINDOW_WRITE_total_count,      23583634

POWER_INT_REGFILE_READ_count,      17571397
POWER_INT_REGFILE_READ_total_count,      35125697

POWER_INT_REGFILE_WRITE_count,      10363108
POWER_INT_REGFILE_WRITE_total_count,      20716471

POWER_IALU_ACCESS_count,      11788488
POWER_IALU_ACCESS_total_count,      23583152

POWER_CDB_IALU_ACCESS_count,      11788488
POWER_CDB_IALU_ACCESS_total_count,      23583152

POWER_MUL_ACCESS_count,           268
POWER_MUL_ACCESS_total_count,           482

POWER_CDB_MUL_ACCESS_count,           268
POWER_CDB_MUL_ACCESS_total_count,           482

POWER_FP_INST_WINDOW_WRITE_count,             0
POWER_FP_INST_WINDOW_WRITE_total_count,             0

POWER_FP_INST_WINDOW_READ_count,             0
POWER_FP_INST_WINDOW_READ_total_count,             0

POWER_FP_REGFILE_READ_count,             0
POWER_FP_REGFILE_READ_total_count,             0

POWER_FP_REGFILE_WRITE_count,             0
POWER_FP_REGFILE_WRITE_total_count,             0

POWER_FPU_ACCESS_count,             0
POWER_FPU_ACCESS_total_count,             0

POWER_CDB_FPU_ACCESS_count,             0
POWER_CDB_FPU_ACCESS_total_count,             0

POWER_DCACHE_READ_ACCESS_count,       3113649
